iter	Passed	Remaining
1665	42351	211859
1666	42385	211874
1667	42414	211870
1668	42445	211872
1669	42473	211858
1670	42499	211838
1671	42528	211829
1672	42560	211835
1673	42585	211810
1674	42613	211797
1675	42640	211778
1676	42665	211750
1677	42689	211717
1678	42712	211679
1679	42738	211658
1680	42765	211641
1681	42791	211614
1682	42817	211593
1683	42840	211557
1684	42864	211522
1685	42887	211488
1686	42907	211435
1687	42929	211393
1688	42952	211354
1689	42977	211324
1690	43000	211289
1691	43021	211241
1692	43045	211209
1693	43065	211159
1694	43089	211127
1695	43110	211077
1696	43132	211034
1697	43154	210995
1698	43177	210957
1699	43203	210932
1700	43227	210902
1701	43247	210849
1702	43268	210804
1703	43287	210747
1704	43310	210710
1705	43331	210664
1706	43352	210617
1707	43374	210575
1708	43398	210542
1709	43422	210510
1710	43445	210472
1711	43468	210435
1712	43489	210387
1713	43511	210349
1714	43534	210309
1715	43558	210280
1716	43579	210231
1717	43601	210190
1718	43627	210167
1719	43647	210118
1720	43670	210077
1721	43693	210044
1722	43717	210010
1723	43739	209968
1724	43761	209926
1725	43785	209895
1726	43808	209860
1727	43829	209811
1728	43852	209775
1729	43876	209744
1730	43899	209709
1731	43921	209666
1732	43943	209627
1733	43966	209587
1734	43992	209564
1735	44017	209538
1736	44040	209504
1737	44067	209483
1738	44092	209459
1739	44119	209438
1740	44145	209416
1741	44170	209390
1742	44196	209367
1743	44221	209341
1744	44246	209313
1745	44267	209269
1746	44291	209235
1747	44311	209188
1748	44335	209156
1749	44357	209112
1750	44382	209086
1751	44409	209067
1752	44431	209027
1753	44456	209002
1754	44482	208979
1755	44507	208951
1756	44529	208910
1757	44551	208871
1758	44576	208842
1759	44599	208804
1760	44623	208775
1761	44646	208739
1762	44668	208698
1763	44690	208656
1764	44712	208618
1765	44734	208575
1766	44759	208547
1767	44783	208517
1768	44808	208492
1769	44835	208474
1770	44861	208451
1771	44886	208422
1772	44908	208384
1773	44931	208346
1774	44955	208313
1775	44979	208284
1776	45002	208245
1777	45025	208212
1778	45049	208180
1779	45072	208143
1780	45094	208104
1781	45116	208061
1782	45139	208024
1783	45164	207999
1784	45189	207973
1785	45210	207929
1786	45232	207888
1787	45256	207857
1788	45281	207831
1789	45305	207796
1790	45329	207766
1791	45356	207747
1792	45379	207712
1793	45401	207673
1794	45425	207641
1795	45445	207593
1796	45473	207578
1797	45495	207536
1798	45518	207504
1799	45544	207480
1800	45565	207435
1801	45590	207408
1802	45614	207377
1803	45635	207332
1804	45660	207307
1805	45686	207283
1806	45708	207243
1807	45727	207191
1808	45750	207155
1809	45775	207129
1810	45800	207099
1811	45822	207062
1812	45845	207023
1813	45868	206988
1814	45890	206949
1815	45912	206909
1816	45935	206874
1817	45959	206843
1818	45983	206812
1819	46006	206775
1820	46028	206738
1821	46051	206700
1822	46075	206668
1823	46099	206640
1824	46121	206599
1825	46144	206562
1826	46169	206536
1827	46192	206501
1828	46220	206486
1829	46243	206453
1830	46265	206414
1831	46288	206375
1832	46311	206344
1833	46334	206307
1834	46357	206270
1835	46380	206238
1836	46406	206212
1837	46430	206183
1838	46453	206148
1839	46476	206114
1840	46500	206082
1841	46523	206048
1842	46547	206015
1843	46570	205980
1844	46590	205930
1845	46612	205893
1846	46635	205857
1847	46659	205825
1848	46681	205788
1849	46707	205767
1850	46733	205741
1851	46756	205709
1852	46780	205677
1853	46802	205639
1854	46823	205593
1855	46845	205555
1856	46867	205513
1857	46889	205474
1858	46913	205443
1859	46937	205416
1860	46960	205377
1861	46984	205350
1862	47006	205309
1863	47030	205278
1864	47052	205240
1865	47072	205190
1866	47095	205156
1867	47115	205107
1868	47137	205070
1869	47159	205032
1870	47182	204996
1871	47202	204947
1872	47226	204916
1873	47251	204891
1874	47274	204854
1875	47300	204836
1876	47325	204809
1877	47351	204785
1878	47372	204743
1879	47398	204722
1880	47421	204684
1881	47446	204659
1882	47471	204635
1883	47494	204599
1884	47517	204565
1885	47540	204531
1886	47564	204497
1887	47587	204463
1888	47610	204428
1889	47632	204390
1890	47653	204347
1891	47676	204311
1892	47697	204268
1893	47718	204227
1894	47741	204194
1895	47765	204163
1896	47789	204132
1897	47811	204093
1898	47834	204058
1899	47857	204023
1900	47882	203998
1901	47902	203950
1902	47925	203915
1903	47949	203884
1904	47972	203851
1905	47995	203818
1906	48017	203780
1907	48041	203747
1908	48064	203712
1909	48087	203677
1910	48108	203634
1911	48129	203592
1912	48148	203542
1913	48169	203500
1914	48193	203467
1915	48214	203428
1916	48237	203392
1917	48261	203364
1918	48283	203324
1919	48307	203293
1920	48331	203265
1921	48354	203227
1922	48379	203205
1923	48403	203172
1924	48426	203138
1925	48447	203096
1926	48471	203066
1927	48490	203018
1928	48512	202975
1929	48536	202950
1930	48559	202914
1931	48583	202882
1932	48607	202853
1933	48632	202826
1934	48656	202796
1935	48681	202771
1936	48704	202739
1937	48727	202703
1938	48749	202666
1939	48774	202642
1940	48795	202599
1941	48819	202568
1942	48845	202545
1943	48868	202511
1944	48890	202476
1945	48910	202427
1946	48931	202386
1947	48955	202354
1948	48977	202317
1949	49001	202287
1950	49025	202257
1951	49046	202217
1952	49068	202176
1953	49090	202142
1954	49114	202111
1955	49136	202073
1956	49157	202032
1957	49180	201998
1958	49203	201963
1959	49225	201926
1960	49252	201905
1961	49275	201873
1962	49298	201840
1963	49324	201816
1964	49350	201796
1965	49370	201752
1966	49393	201718
1967	49415	201677
1968	49437	201643
1969	49463	201621
1970	49487	201590
1971	49508	201550
1972	49530	201512
1973	49553	201479
1974	49575	201438
1975	49599	201411
1976	49623	201379
1977	49648	201354
1978	49671	201321
1979	49694	201288
1980	49718	201257
1981	49739	201217
1982	49760	201175
1983	49784	201146
1984	49810	201124
1985	49832	201088
1986	49854	201048
1987	49878	201020
1988	49902	200991
1989	49924	200952
1990	49948	200924
1991	49971	200887
1992	49992	200846
1993	50015	200813
1994	50039	200783
1995	50064	200757
1996	50090	200738
1997	50111	200698
1998	50135	200665
1999	50158	200632
2000	50179	200590
2001	50200	200550
2002	50223	200516
2003	50249	200498
2004	50274	200472
2005	50297	200439
2006	50319	200399
2007	50343	200370
2008	50365	200333
2009	50390	200307
2010	50417	200289
2011	50443	200271
2012	50470	200251
2013	50495	200227
2014	50524	200218
2015	50550	200194
2016	50573	200164
2017	50598	200139
2018	50628	200130
2019	50652	200103
2020	50679	200085
2021	50706	200069
2022	50733	200050
2023	50760	200033
2024	50784	200003
2025	50809	199977
2026	50836	199959
2027	50859	199928
2028	50887	199912
2029	50911	199885
2030	50936	199860
2031	50965	199849
2032	50990	199824
2033	51011	199783
2034	51036	199756
2035	51061	199730
2036	51088	199714
2037	51114	199692
2038	51140	199671
2039	51165	199644
2040	51189	199616
2041	51212	199583
2042	51237	199557
2043	51262	199531
2044	51285	199499
2045	51312	199480
2046	51336	199450
2047	51359	199417
2048	51384	199392
2049	51410	199370
2050	51435	199346
2051	51462	199329
2052	51489	199310
2053	51512	199276
2054	51532	199235
2055	51557	199207
2056	51582	199181
2057	51604	199146
2058	51629	199121
2059	51656	199103
2060	51681	199079
2061	51707	199054
2062	51733	199036
2063	51761	199019
2064	51783	198984
2065	51810	198967
2066	51834	198937
2067	51857	198903
2068	51881	198874
2069	51907	198854
2070	51934	198835
2071	51959	198810
2072	51985	198789
2073	52013	198776
2074	52036	198741
2075	52060	198713
2076	52090	198706
2077	52113	198671
2078	52140	198656
2079	52165	198629
2080	52190	198603
2081	52217	198585
2082	52244	198570
2083	52272	198555
2084	52299	198536
2085	52324	198510
2086	52348	198484
2087	52375	198465
2088	52404	198456
2089	52434	198449
2090	52460	198426
2091	52487	198407
2092	52516	198399
2093	52546	198392
2094	52575	198381
2095	52602	198361
2096	52630	198348
2097	52658	198333
2098	52685	198315
2099	52707	198279
2100	52735	198266
2101	52758	198234
2102	52786	198220
2103	52813	198200
2104	52841	198187
2105	52867	198166
2106	52898	198163
2107	52922	198133
2108	52947	198107
2109	52975	198092
2110	53001	198073
2111	53030	198059
2112	53057	198043
2113	53082	198015
2114	53106	197988
2115	53133	197970
2116	53159	197949
2117	53181	197911
2118	53204	197879
2119	53232	197863
2120	53256	197835
2121	53279	197803
2122	53306	197784
2123	53332	197762
2124	53356	197732
2125	53380	197704
2126	53405	197676
2127	53436	197674
2128	53458	197639
2129	53487	197627
2130	53511	197596
2131	53536	197572
2132	53562	197552
2133	53586	197522
2134	53611	197495
2135	53635	197467
2136	53659	197438
2137	53684	197412
2138	53709	197387
2139	53739	197380
2140	53767	197365
2141	53797	197356
2142	53821	197327
2143	53847	197307
2144	53871	197275
2145	53897	197255
2146	53922	197231
2147	53947	197206
2148	53976	197194
2149	54001	197168
2150	54028	197150
2151	54050	197114
2152	54073	197081
2153	54103	197073
2154	54125	197037
2155	54150	197012
2156	54177	196994
2157	54204	196974
2158	54234	196966
2159	54259	196943
2160	54280	196902
2161	54305	196877
2162	54331	196853
2163	54357	196832
2164	54381	196801
2165	54405	196775
2166	54432	196756
2167	54460	196740
2168	54484	196712
2169	54505	196671
2170	54531	196650
2171	54555	196620
2172	54581	196599
2173	54607	196577
2174	54632	196551
2175	54657	196524
2176	54685	196511
2177	54711	196490
2178	54738	196470
2179	54762	196440
2180	54786	196411
2181	54808	196377
2182	54832	196345
2183	54855	196314
2184	54879	196285
2185	54905	196263
2186	54931	196242
2187	54955	196210
2188	54977	196175
2189	55000	196143
2190	55027	196125
2191	55051	196095
2192	55076	196069
2193	55102	196049
2194	55130	196032
2195	55156	196010
2196	55181	195984
2197	55203	195950
2198	55228	195923
2199	55254	195900
2200	55280	195881
2201	55305	195855
2202	55334	195843
2203	55358	195814
2204	55385	195796
2205	55409	195768
2206	55434	195741
2207	55456	195706
2208	55481	195680
2209	55506	195654
2210	55528	195617
2211	55549	195578
2212	55574	195551
2213	55599	195529
2214	55624	195501
2215	55650	195478
2216	55672	195445
2217	55697	195419
2218	55721	195388
2219	55750	195379
2220	55776	195357
2221	55800	195325
2222	55826	195304
2223	55850	195276
2224	55876	195252
2225	55904	195239
2226	55929	195214
2227	55960	195208
2228	55984	195179
2229	56009	195155
2230	56037	195138
2231	56065	195122
2232	56091	195103
2233	56116	195076
2234	56141	195052
2235	56172	195046
2236	56203	195041
2237	56227	195013
2238	56254	194993
2239	56277	194962
2240	56304	194941
2241	56327	194909
2242	56870	196676
2243	56938	196796
2244	56992	196871
2245	57058	196985
2246	57098	197010
2247	57152	197086
2248	57193	197112
2249	57227	197116
2250	57262	197123
2251	57293	197117
2252	57329	197127
2253	57366	197144
2254	57399	197143
2255	57428	197129
2256	57456	197113
2257	57483	197092
2258	57512	197080
2259	57540	197065
2260	57567	197043
2261	57593	197020
2262	57623	197008
2263	57650	196988
2264	57675	196964
2265	57702	196941
2266	57728	196918
2267	57755	196896
2268	57783	196882
2269	57816	196881
2270	57847	196873
2271	57876	196862
2272	57908	196859
2273	57937	196843
2274	57963	196822
2275	57987	196792
2276	58011	196759
2277	58038	196738
2278	58065	196718
2279	58089	196690
2280	58116	196668
2281	58141	196641
2282	58171	196630
2283	58202	196623
2284	58228	196600
2285	58252	196571
2286	58274	196534
2287	58300	196510
2288	58323	196476
2289	58349	196453
2290	58376	196430
2291	58399	196397
2292	58423	196367
2293	58447	196336
2294	58474	196317
2295	58500	196293
2296	58528	196274
2297	58553	196248
2298	58578	196222
2299	58600	196184
2300	58626	196159
2301	58650	196129
2302	58674	196100
2303	58698	196069
2304	58729	196061
2305	58755	196038
2306	58781	196013
2307	58807	195991
2308	58832	195965
2309	58858	195939
2310	58884	195915
2311	58910	195891
2312	58934	195863
2313	58960	195839
2314	58985	195811
2315	59007	195774
2316	59031	195744
2317	59058	195722
2318	59081	195691
2319	59109	195672
2320	59133	195642
2321	59159	195617
2322	59182	195585
2323	59203	195544
2324	59225	195507
2325	59246	195467
2326	59269	195433
2327	59294	195407
2328	59322	195389
2329	59349	195370
2330	59373	195340
2331	59397	195307
2332	59419	195270
2333	59439	195229
2334	59465	195204
2335	59490	195177
2336	59515	195150
2337	59540	195124
2338	59566	195099
2339	59591	195073
2340	59613	195036
2341	59636	195002
2342	59663	194981
2343	59690	194961
2344	59715	194935
2345	59739	194903
2346	59763	194875
2347	59785	194838
2348	59812	194816
2349	59834	194779
2350	59860	194757
2351	59885	194728
2352	59909	194700
2353	59936	194679
2354	59959	194646
2355	59983	194615
2356	60004	194576
2357	60031	194556
2358	60056	194526
2359	60079	194495
2360	60104	194467
2361	60128	194438
2362	60155	194415
2363	60182	194395
2364	60207	194369
2365	60231	194340
2366	60253	194302
2367	60279	194278
2368	60305	194254
2369	60329	194226
2370	60357	194207
2371	60380	194175
2372	60407	194154
2373	60432	194127
2374	60456	194098
2375	60480	194067
2376	60506	194042
2377	60529	194009
2378	60552	193977
2379	60577	193949
2380	60603	193924
2381	60627	193896
2382	60650	193861
2383	60677	193840
2384	60703	193817
2385	60730	193797
2386	60756	193774
2387	60783	193753
2388	60808	193727
2389	60834	193701
2390	60863	193688
2391	60892	193673
2392	60915	193642
2393	60939	193610
2394	60965	193588
2395	60989	193558
2396	61014	193529
2397	61039	193503
2398	61059	193461
2399	61083	193430
2400	61108	193402
2401	61135	193384
2402	61156	193344
2403	61180	193313
2404	61204	193285
2405	61230	193259
2406	61256	193235
2407	61280	193207
2408	61305	193181
2409	61329	193148
2410	61357	193133
2411	61381	193102
2412	61406	193074
2413	61428	193040
2414	61455	193017
2415	61479	192987
2416	61504	192961
2417	61527	192929
2418	61554	192907
2419	61579	192881
2420	61604	192855
2421	61630	192829
2422	61655	192803
2423	61679	192774
2424	61704	192746
2425	61730	192722
2426	61754	192693
2427	61777	192660
2428	61802	192634
2429	61829	192614
2430	61852	192578
2431	61877	192552
2432	61901	192521
2433	61924	192488
2434	61952	192471
2435	61977	192444
2436	62003	192422
2437	62028	192394
2438	62049	192355
2439	62073	192327
2440	62099	192303
2441	62122	192269
2442	62148	192245
2443	62177	192230
2444	62199	192195
2445	62222	192160
2446	62247	192136
2447	62271	192106
2448	62297	192082
2449	62325	192064
2450	62350	192036
2451	62374	192007
2452	62396	191972
2453	62421	191943
2454	62444	191911
2455	62470	191887
2456	62492	191851
2457	62516	191823
2458	62538	191786
2459	62562	191756
2460	62589	191736
2461	62613	191707
2462	62637	191676
2463	62662	191649
2464	62687	191623
2465	62711	191592
2466	62734	191558
2467	62756	191524
2468	62780	191495
2469	62804	191463
2470	62829	191438
2471	62856	191418
2472	62880	191386
2473	62907	191366
2474	62936	191351
2475	62960	191321
2476	62986	191298
2477	63007	191260
2478	63030	191227
2479	63052	191192
2480	63077	191165
2481	63098	191126
2482	63121	191092
2483	63146	191067
2484	63172	191041
2485	63196	191014
2486	63220	190982
2487	63244	190952
2488	63270	190930
2489	63294	190899
2490	63321	190880
2491	63347	190854
2492	63372	190829
2493	63396	190799
2494	63419	190766
2495	63443	190736
2496	63467	190706
2497	63489	190671
2498	63511	190636
2499	63534	190602
2500	63561	190582
2501	63583	190548
2502	63609	190522
2503	63667	190597
2504	63694	190575
2505	63724	190563
2506	63751	190543
2507	63780	190526
2508	63807	190505
2509	63833	190482
2510	63861	190466
2511	63887	190441
2512	63912	190413
2513	63939	190393
2514	63966	190372
2515	63989	190339
2516	64011	190304
2517	64037	190280
2518	64062	190254
2519	64088	190230
2520	64113	190203
2521	64139	190180
2522	64165	190155
2523	64190	190130
2524	64214	190099
2525	64240	190077
2526	64266	190052
2527	64291	190024
2528	64319	190008
2529	64349	189995
2530	64375	189972
2531	64402	189951
2532	64423	189913
2533	64447	189884
2534	64474	189862
2535	64501	189840
2536	64523	189806
2537	64545	189770
2538	64566	189732
2539	64587	189694
2540	64613	189669
2541	64639	189646
2542	64664	189619
2543	64689	189592
2544	64715	189570
2545	64739	189540
2546	64764	189514
2547	64789	189485
2548	64812	189454
2549	64841	189438
2550	64867	189413
2551	64891	189385
2552	64917	189360
2553	64942	189335
2554	64968	189310
2555	64993	189284
2556	65019	189262
2557	65048	189245
2558	65072	189215
2559	65096	189187
2560	65119	189155
2561	65144	189128
2562	65170	189104
2563	65195	189078
2564	65221	189053
2565	65246	189026
2566	65271	189000
2567	65298	188979
2568	65324	188956
2569	65347	188922
2570	65374	188901
2571	65397	188870
2572	65425	188852
2573	65449	188821
2574	65472	188788
2575	65496	188759
2576	65519	188728
2577	65542	188696
2578	65566	188664
2579	65592	188640
2580	65617	188614
2581	65641	188586
2582	65667	188561
2583	65694	188540
2584	65718	188511
